product_id,product_url,product_name,product_img,product_price,product_overall_rating,user_name,review_url,review_rating,text_len,clean_text,aspect_sentiments,battery_score,camera_score,display_score,performance_score,storage_score,design_score,price_score,sound_score
B0CTW8TXGH,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_5?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-5,Tracfone | Motorola Moto g Play 2024 | Locked | 64GB | 5000mAh Battery | 50MP Quad Pixel Camera | 6.5-in. HD+ 90Hz Display | Sapphire Blue,https://m.media-amazon.com/images/I/71CxUvG46rL._AC_UY218_.jpg,$49.88,4.2,Ray,https://www.amazon.com/gp/customer-reviews/R2KPS928SFI3L9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CTW8TXGH,5.0,577,"a former iphone users review. i have had the best experience with this inexpensive phone! my last phone was the iphone xs max that cost $1000. i got this one because the iphone was giving out and i have had a couple of android phones before. i’m so pleased with this little guy that i will advertise for motorola for free! it does everything i need and with the google play store i can get any app or game and it handles it all with no problems. if you’re on the fence about getting this phone, get off the fence and buy it already haha. really solid phone especially for $50","{'price': {'score': np.float64(1.0), 'count': 1, 'sentiment': 'positive'}}",,,,,,,1.0,
B0CTW8TXGH,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_5?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-5,Tracfone | Motorola Moto g Play 2024 | Locked | 64GB | 5000mAh Battery | 50MP Quad Pixel Camera | 6.5-in. HD+ 90Hz Display | Sapphire Blue,https://m.media-amazon.com/images/I/71CxUvG46rL._AC_UY218_.jpg,$49.88,4.2,Amazon Customer,https://www.amazon.com/gp/customer-reviews/R3NCL1U0MC69MJ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CTW8TXGH,1.0,618,"no sim card!. we worked on setting up this phone for 3 hours, finally had to call the support line. she worked on trying to set up the phone over and over again. after an hour she had us take out the sim card because the numbers weren't matching or something. the paperwork stated that the sim card was already installed in the phone. we open the door for the sim card and to our surprise, there wasn't a sim card there. 4 hours down the drain! wish the box or paperwork would have stated that! now we're ready to return the phone back to amazon. what a waste of time. hope this didn't happen to other people.",{},,,,,,,,
B0CTW8TXGH,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_5?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-5,Tracfone | Motorola Moto g Play 2024 | Locked | 64GB | 5000mAh Battery | 50MP Quad Pixel Camera | 6.5-in. HD+ 90Hz Display | Sapphire Blue,https://m.media-amazon.com/images/I/71CxUvG46rL._AC_UY218_.jpg,$49.88,4.2,Jason Mundy,https://www.amazon.com/gp/customer-reviews/R3N8ZVJUQGQX3Z/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CTW8TXGH,5.0,425,"great for the price.. 50 bucks and it runs really well and has a decent amount of storage. i was with straight talk, and called customer service for tracfone, and they said it wouldn't work, but fortunately they were wrong, all i had to do was put in the sim card and easy peasy up and running. so i hope this gets to you, if you try the same thing, but i'm not going to take any points off for that, just a learning momeent.","{'storage': {'score': np.float64(1.0), 'count': 1, 'sentiment': 'positive'}, 'price': {'score': np.float64(1.0), 'count': 1, 'sentiment': 'positive'}}",,,,,1.0,,1.0,
B0CTW8TXGH,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_5?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-5,Tracfone | Motorola Moto g Play 2024 | Locked | 64GB | 5000mAh Battery | 50MP Quad Pixel Camera | 6.5-in. HD+ 90Hz Display | Sapphire Blue,https://m.media-amazon.com/images/I/71CxUvG46rL._AC_UY218_.jpg,$49.88,4.2,Matthew S Walsh,https://www.amazon.com/gp/customer-reviews/RUJC0C9PE50FG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CTW8TXGH,5.0,83,good stuff. easy swap sim card w current tracfone. works good. easy setup. quality.,{},,,,,,,,
B0CTW8TXGH,https://www.amazon.com/Tracfone-Motorola-5000mAh-Battery-Sapphire/dp/B0CTW8TXGH/ref=sr_1_5?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-5,Tracfone | Motorola Moto g Play 2024 | Locked | 64GB | 5000mAh Battery | 50MP Quad Pixel Camera | 6.5-in. HD+ 90Hz Display | Sapphire Blue,https://m.media-amazon.com/images/I/71CxUvG46rL._AC_UY218_.jpg,$49.88,4.2,Armani &.,https://www.amazon.com/gp/customer-reviews/R3HBB87NMKVUEB/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CTW8TXGH,3.0,848,"problems with this phone. this appears to be a good phone. however, i am not receiving a pop-up notification when i receive a voicemail message. the only way i can find out if i have a voice message is to dial *86.also, this phone occasionally won't display/receive pictures/images. i have to turn the phone off, then turn it back on for it to download/receive a picture which someone has sent me. so i don't know that i have a pending picture if the sending party doesn't tell me they sent me a picture.i don't know if this is a problem with my particular phone or if this is a problem with this particular motorola style phone.i have contacted tracfone technical support on several occasions and they have tried to fix these issues by doing an upgrade and having me turn the phone off and on.nothing works permanently to fix these two issues.","{'display': {'score': np.float64(-1.0), 'count': 1, 'sentiment': 'negative'}}",,,-1.0,,,,,
B0CSB22F9C,https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_6?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-6,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY218_.jpg,,4.2,Tjanae W.,https://www.amazon.com/gp/customer-reviews/R3MFM7WGIHPM8R/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CSB22F9C,5.0,307,"value for money. don't hesitate to buy this phone because you get value for your money the camera quality is good and not to mention the battery it last a whole day even with heavy usage, this phone is the best thing i could have bought my daughter she loves it as it's easy to navigate and has good storage","{'battery': {'score': np.float64(1.0), 'count': 1, 'sentiment': 'positive'}, 'camera': {'score': np.float64(1.0), 'count': 1, 'sentiment': 'positive'}, 'storage': {'score': np.float64(1.0), 'count': 1, 'sentiment': 'positive'}, 'price': {'score': np.float64(1.0), 'count': 2, 'sentiment': 'positive'}}",1.0,1.0,,,1.0,,1.0,
B0CSB22F9C,https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_6?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-6,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY218_.jpg,,4.2,Kaylee,https://www.amazon.com/gp/customer-reviews/R105018786K35Q/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CSB22F9C,5.0,172,great phone. i just got it but there is a lot of storage space and it seems to be fast so far. it works with verizon. great camera and it's easy to setup!! worth the price!,"{'camera': {'score': np.float64(1.0), 'count': 1, 'sentiment': 'positive'}, 'storage': {'score': np.float64(0.0), 'count': 1, 'sentiment': 'neutral'}, 'price': {'score': np.float64(1.0), 'count': 1, 'sentiment': 'positive'}}",,1.0,,,0.0,,1.0,
B0CSB22F9C,https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_6?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-6,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY218_.jpg,,4.2,raul reid,https://www.amazon.com/gp/customer-reviews/R2OMWCONZNI92/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CSB22F9C,5.0,130,smart phone. this was a great purchase didn't want to spend a lot on a replacement phone it was affordable and it works perfectly.,{},,,,,,,,
B0CSB22F9C,https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_6?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-6,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY218_.jpg,,4.2,Ansel Dow,https://www.amazon.com/gp/customer-reviews/R3KTJJ59H8G9WW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CSB22F9C,4.0,189,"does not work with at&t in us. the phone is not compatible with at&t 5g network in the us. after i put in my sim card it could receive texts, but calls and mobile data were all unavailable.",{},,,,,,,,
B0CSB22F9C,https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_6?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-6,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY218_.jpg,,4.2,Amazon Customer,https://www.amazon.com/gp/customer-reviews/RQQ1DD85S9DZG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CSB22F9C,5.0,193,"samsung a15. excellent product, had a11 with great results so upgraded due to memory having downloads galore which i think are a nuisance. canceled some but the a11 didn't have a lot of memory.","{'storage': {'score': np.float64(0.25), 'count': 2, 'sentiment': 'positive'}}",,,,,0.25,,,
B0CSB22F9C,https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_6?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-6,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY218_.jpg,,4.2,david higgs,https://www.amazon.com/gp/customer-reviews/R2D73R4L0AP737/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CSB22F9C,5.0,110,samsung phone. really nice phone wife really loves it. came very well packaged definitely buy again from here.,{},,,,,,,,
B0CSB22F9C,https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_6?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-6,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY218_.jpg,,4.2,Naki,https://www.amazon.com/gp/customer-reviews/R1TDF6CFNU5Y2M/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CSB22F9C,5.0,158,"celular. mi papá está encantado con el celular nuevo, la cámara es todo lo q él esperaba. el viaja mucho y quiere una cámara de buena calidad y este lo tiene.",{},,,,,,,,
B0CSB22F9C,https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_6?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-6,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY218_.jpg,,4.2,kuku4coco,https://www.amazon.com/gp/customer-reviews/R2YSHXAZ0YCGX7/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0CSB22F9C,4.0,535,"does not work for boost mobile. only t-mobile network.. my wife needed a new phone so we searched for boost mobile phones and this phone popped up. we ordered and went to activate it but the phone was constantly in roaming. we called tech support only to find out that this phone only works on the t-mobile network. we're leaving boost mobile for another carrier. other than that the phone is a typical samsung device. it runs smooth, clear screen and works as it should. no complaints just be careful of your carrier before you order.","{'display': {'score': np.float64(1.0), 'count': 1, 'sentiment': 'positive'}}",,,1.0,,,,,
B0CSB22F9C,https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_6?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-6,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY218_.jpg,,4.2,Roberto Cuellar Davila,,5.0,45,buenísimo ¡¡¡. excelente calidad y precio ¡¡¡,{},,,,,,,,
B0CSB22F9C,https://www.amazon.com/Samsung-SM-155M-DSN-Unlocked-International/dp/B0CSB22F9C/ref=sr_1_6?crid=3OHE6MR44SP1H&dib=eyJ2IjoiMSJ9.IZYGI3At_rIEyForrupa5IE5t3-CpMT0YhWVzSyS99k3CBgBUPQxeKXh7YeFDIdx-uuwNvmtwTYyQys8XVe1B_6WaiR7n-Vsgl2doXXMyfV4XJRD7o2759xMIocBjIeP3zRBccQqcNwPcOT6MMTGLNfUZ6DBR3qeGDanWsK-MzOgufmNzmbrAkCVESLIb0PSvmaV7QlFQDzG5Z6eVqTfm_VewpoQjb7w_fgRKnEDCagxnTnsQlUkMCrha-DipIK1VJq3b_zvqbh6TKrQ8REeryYopeldNOVeyKhsqc40yniqQ66HjBT7mweqxU3LAvr8c4nXVY8Ni2MpP8wLVnps8R1wSB4E8wALvU0LLxgTfRY.mugPEI6byYRZCqR4z1aP5lqGk9e0ahDO8K5VVH-eong&dib_tag=se&keywords=smart+phone&qid=1734370158&refinements=p_n_feature_forty-one_browse-bin%3A119653281011&rnid=119653280011&s=wireless&sprefix=%2Caps%2C284&sr=1-6,"Samsung Galaxy A15 (SM-155M/DSN), 128GB 6GB RAM, Dual SIM, Factory Unlocked GSM, International Version (Wall Charger Bundle) (Light Blue)",https://m.media-amazon.com/images/I/51rp0nqaPoL._AC_UY218_.jpg,,4.2,Muy buen producto ,,5.0,121,"una locura este producto genial. el repartidor fue rápido y atento a las indicaciones, el producto estuvo en buen estado.",{},,,,,,,,
